parent_document_id,document_id,HaveSeenImages,accumulated_accuracy,all_accumulated_accuracy,anRepeatedItem,browser,browser_version,codeversion,condition,correct,correct_appear1,correct_appear2,correct_response,correct_response_key,current_assignmentTypesWithinList,designversion,failed_audio,failed_images,failed_video,fullscreen,height,id,id_picName,internal_node_id,is_changedfullscreen,is_chosenFinal,is_currentObjAppear1,is_finished,is_old,is_studied_appear0_initial,is_studied_appear1_initial,is_studied_appear2_initial,is_tested_appear0_initial,is_tested_appear1_initial,is_tested_appear2_initial,listNum_appear0_initial,listNum_appear1_initial,listNum_appear2_initial,listNum_infinalOrder,listNum_pickedFrom,microphone,mobile,num_CurrObjAppear,os,presPos_digit,question_order,recognition_correct,response,responsesum,rt,session_id,stimulus,stimulusConditionName_nPlusOneTrial,stimulusConditions,stimulus_id,studyPos_appear0_initial,studyPos_appear1_initial,studyPos_appear2_initial,study_id,subject_id,success,sum_currList,task,testPos_appear0_initial,testPos_appear1_initial,testPos_appear2_initial,testPos_final,time_elapsed,timeout,timepassed_mins,trial_index,trial_type,type_code_studiedCurr,type_code_testiedCurr,type_code_testiedNext,type_comment,vsync_rate,webaudio,webcam,width
673ccb0691efe91cd015dcf7,R97a4ofexvHRj42qtdZ1,,,,,,,2,r,,,,,,,3,,,,,1200,673ccb0691efe91cd015dcf7,,0.0-10.0-5.0-0.3,0,,,0,,,,,,,,6,,,,,,,,,4,,,,,,,6,,,6,,,,,673ccb0691efe91cd015dcf7,,54,digitPresentation,,,,,1422282,,23.74,422,html-keyboard-response,,,,,,,,1920
673ccb0691efe91cd015dcf7,R9BEnVS4aJobWhQW3Yvl,,,,False,,,2,r,,,,,,T_target,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (1344).jpg,0.0-5.0-2.0-0.3,0,True,True,0,,True,True,False,True,True,False,1,1,0,3,0,,,1,,,,,,,,,images/1 (1344).jpg,B,B,,4,4,0,,673ccb0691efe91cd015dcf7,,,initial_study,19,19,0,154,262412,,4.41,10,image-keyboard-response,1,1,0,"current target, not in next trial",,,,1920
673ccb0691efe91cd015dcf7,R9lX2JKL6ifscBVXKtUi,,,,False,,,2,r,,,,,,T_target,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (1078).jpg,0.0-7.0-2.0-0.16,0,True,True,0,,True,True,False,True,True,False,3,3,0,1,0,,,1,,,,,,,,,images/1 (1078).jpg,B,B,,17,17,0,,673ccb0691efe91cd015dcf7,,,initial_study,25,25,0,42,945541,,15.80,175,image-keyboard-response,1,1,0,"current target, not in next trial",,,,1920
673ccb0691efe91cd015dcf7,REvsGy9X76ORjTNSilxJ,,,,False,,,2,r,,,,,,T_nontarget,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (151).jpg,0.0-7.0-2.0-0.11,0,False,True,0,,True,True,False,False,False,False,3,3,0,,0,,,1,,,,,,,,,images/1 (151).jpg,A,A,,12,12,0,,673ccb0691efe91cd015dcf7,,,initial_study,0,0,0,0,934941,,15.62,170,image-keyboard-response,1,0,0,"studied only, not in trial",,,,1920
673ccb0691efe91cd015dcf7,RGrzDTFSX38aLzZ1tVsm,,0.5793991416309018,,,,,2,r,False,,,,f,F,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (3).jpg,0.0-20.0-1.0-0.28,0,True,,0,False,,False,False,,False,False,,0,0,5,0,,,1,,,,0,j,,504,,images/1 (3).jpg,,FF,,,0,0,,673ccb0691efe91cd015dcf7,,,finalTest,,0,0,233,2324050,,38.77,998,image-keyboard-response,,,,final Foil,,,,1920
673ccb0691efe91cd015dcf7,RJSIkd3AVKaAhyJAsgSX,,0.6,,,,,2,r,True,,,,f,F,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (205).jpg,0.0-18.0-1.0-0.11,0,True,,0,False,,False,False,,False,False,,0,0,3,1,,,1,,,,1,f,,720,,images/1 (205).jpg,,FF,,,0,0,,673ccb0691efe91cd015dcf7,,,finalTest,,0,0,120,2222062,,37.07,885,image-keyboard-response,,,,final Foil,,,,1920
673ccb0691efe91cd015dcf7,RKbgdUukJSuHVzROJC14,,,,False,,,2,r,,,,,,T_target,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (1623).jpg,0.0-8.0-2.0-0.7,0,True,True,0,,True,True,False,True,True,False,4,4,0,3,0,,,1,,,,,,,,,images/1 (1623).jpg,B,B,,8,8,0,,673ccb0691efe91cd015dcf7,,,initial_study,3,3,0,143,1058582,,17.68,242,image-keyboard-response,1,1,0,"current target, not in next trial",,,,1920
673ccb0691efe91cd015dcf7,RMO8tx2wjAT8RW8IfXSF,,0.5804878048780493,,,,,2,r,False,,,,f,F,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (651).jpg,0.0-24.0-1.0-0.13,0,True,,0,False,,False,False,,False,False,,0,0,9,2,,,1,,,,0,j,,622,,images/1 (651).jpg,,FF,,,0,0,,673ccb0691efe91cd015dcf7,,,finalTest,,0,0,410,2503297,,41.76,1175,image-keyboard-response,,,,final Foil,,,,1920
673ccb0691efe91cd015dcf7,RMbAYTFER5KVZL3Lff8e,,,,False,,,2,r,,,,,,T_target,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (880).jpg,0.0-9.0-2.0-0.15,0,False,True,0,,True,True,False,True,True,False,5,5,0,,0,,,1,,,,,,,,,images/1 (880).jpg,B,B,,16,16,0,,673ccb0691efe91cd015dcf7,,,initial_study,10,10,0,0,1236531,,20.65,326,image-keyboard-response,1,1,0,"current target, not in next trial",,,,1920
673ccb0691efe91cd015dcf7,RSKKscgWyKOHXA5ixpAn,,,,False,,,2,r,,,,,,T_nontarget,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (1346).jpg,0.0-13.0-2.0-0.28,0,True,True,0,,True,True,False,False,False,False,9,9,0,7,0,,,1,,,,,,,,,images/1 (1346).jpg,A,A,,29,29,0,,673ccb0691efe91cd015dcf7,,,initial_study,0,0,0,324,1792583,,29.91,643,image-keyboard-response,1,0,0,"studied only, not in trial",,,,1920
673ccb0691efe91cd015dcf7,RUTl0rRRZmyjg2tGOBkd,,0.5815085158150857,,,,,2,r,True,,,,j,T_nontarget,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (2329).jpg,0.0-24.0-1.0-0.14,0,True,,0,True,,True,False,,False,False,,8,0,9,0,,,,,,,1,j,,708,,images/1 (2329).jpg,,A,,,12,0,,673ccb0691efe91cd015dcf7,,,finalTest,,0,0,411,2504115,,41.77,1176,image-keyboard-response,,,,"studied only, not in trial",,,,1920
673ccb0691efe91cd015dcf7,RUdTbFWr0UOuuSoFxY0J,,0.75,,True,,,2,r,False,True,False,,f,T_foil,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (561).jpg,0.0-7.0-10.0-0.3,0,True,False,0,False,False,True,False,True,True,True,3,2,3,,0,,,2,,,,0,j,,545,,images/1 (561).jpg,Dn,Dn,,0,8,0,,673ccb0691efe91cd015dcf7,,,initialTest_response,4,8,4,3,1015308,,16.96,206,image-keyboard-response,1,1,1,"current target, in next trial, from last trial",,,,1920
673ccb0691efe91cd015dcf7,RY5LMQW8gJag05CIoPEe,,0.592024539877301,,,,,2,r,True,,,,j,T_nontarget,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (1347).jpg,0.0-22.0-1.0-0.25,0,True,,0,True,,True,False,,False,False,,6,0,7,0,,,,,,,1,j,,691,,images/1 (1347).jpg,,A,,,7,0,,673ccb0691efe91cd015dcf7,,,finalTest,,0,0,326,2418703,,40.35,1091,image-keyboard-response,,,,"studied only, not in trial",,,,1920
673ccb0691efe91cd015dcf7,Rdmai4Sj7jax4XgL3kfE,,,,False,,,2,r,,,,,,T_target,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (2104).jpg,0.0-12.0-2.0-0.10,0,True,True,0,,True,True,False,True,True,False,8,8,0,2,0,,,1,,,,,,,,,images/1 (2104).jpg,B,B,,11,11,0,,673ccb0691efe91cd015dcf7,,,initial_study,7,7,0,76,1626550,,27.15,549,image-keyboard-response,1,1,0,"current target, not in next trial",,,,1920
673ccb0691efe91cd015dcf7,Rgq0YNUjV6zAgLvlV9ad,,,,True,,,2,r,,,,,,T_target,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (1113).jpg,0.0-9.0-2.0-0.2,0,True,True,0,,True,True,False,True,True,True,5,5,6,6,0,,,1,,,,,,,,,images/1 (1113).jpg,Dn+1,Dn,,3,3,0,,673ccb0691efe91cd015dcf7,,,initial_study,6,6,6,270,1208954,,20.19,313,image-keyboard-response,1,1,1,"current target, in next trial",,,,1920
673ccb0691efe91cd015dcf7,Rj5jWKv36CSJiOYVtPHu,,0.5863874345549742,,,,,2,r,True,,,,f,F,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (278).jpg,0.0-23.0-1.0-0.33,0,True,,0,False,,False,False,,False,False,,0,0,8,10,,,1,,,,1,f,,842,,images/1 (278).jpg,,FF,,,0,0,,673ccb0691efe91cd015dcf7,,,finalTest,,0,0,382,2477670,,41.33,1147,image-keyboard-response,,,,final Foil,,,,1920
673ccb0691efe91cd015dcf7,RmYMzHRPGw8ZRxuyDd8z,,,,,,,2,r,,,,,,,3,,,,,1200,673ccb0691efe91cd015dcf7,,0.0-13.0-5.0-0.6,0,,,0,,,,,,,,9,,,,,,,,,7,,,,,,,8,,,8,,,,,673ccb0691efe91cd015dcf7,,53,digitPresentation,,,,,1818054,,30.34,653,html-keyboard-response,,,,,,,,1920
673ccb0691efe91cd015dcf7,RoQ7vsZnztV57Kr8g5ot,,0.5839793281653751,,,,,2,r,False,,,,f,F,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (599).jpg,0.0-23.0-1.0-0.38,0,True,,0,False,,False,False,,False,False,,0,0,8,4,,,1,,,,0,j,,1361,,images/1 (599).jpg,,FF,,,0,0,,673ccb0691efe91cd015dcf7,,,finalTest,,0,0,387,2482771,,41.42,1152,image-keyboard-response,,,,final Foil,,,,1920
673ccb0691efe91cd015dcf7,Rq8lSSJTn8fjlDyxl0Ad,,,,False,,,2,r,,,,,,T_nontarget,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (2050).jpg,0.0-14.0-2.0-0.9,0,True,True,0,,True,True,False,False,False,False,10,10,0,1,0,,,1,,,,,,,,,images/1 (2050).jpg,A,A,,10,10,0,,673ccb0691efe91cd015dcf7,,,initial_study,0,0,0,60,1881482,,31.40,700,image-keyboard-response,1,0,0,"studied only, not in trial",,,,1920
673ccb0691efe91cd015dcf7,RsuRrMfETCO0oG6zgDz1,,0.5825242718446607,,,,,2,r,True,,,,f,F,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (853).jpg,0.0-24.0-1.0-0.15,0,True,,0,False,,False,False,,False,False,,0,0,9,6,,,1,,,,1,f,,733,,images/1 (853).jpg,,FF,,,0,0,,673ccb0691efe91cd015dcf7,,,finalTest,,0,0,412,2504954,,41.79,1177,image-keyboard-response,,,,final Foil,,,,1920
673ccb0691efe91cd015dcf7,RvrdD6edTLkleRMvxhI6,,0.6015037593984962,,,,,2,r,False,,,,f,F,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (319).jpg,0.0-18.0-1.0-0.24,0,True,,0,False,,False,False,,False,False,,0,0,3,5,,,1,,,,0,j,,578,,images/1 (319).jpg,,FF,,,0,0,,673ccb0691efe91cd015dcf7,,,finalTest,,0,0,133,2230652,,37.21,898,image-keyboard-response,,,,final Foil,,,,1920
673ccb0691efe91cd015dcf7,Rw9lmKlGPTBrsmWnpQtp,,0.6666666666666666,,False,,,2,r,True,True,,,f,T_foil,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (1164).jpg,0.0-5.0-10.0-0.11,0,True,True,0,False,False,False,False,True,True,False,1,1,False,6,0,,,1,,,,1,f,,846,,images/1 (1164).jpg,Fn+1,Fn,,0,0,0,,673ccb0691efe91cd015dcf7,,,initialTest_response,12,12,0,285,371294,,6.23,62,image-keyboard-response,0,1,0,"tested only, not in next trial",,,,1920
673ccb0691efe91cd015dcf7,RwXz6Efd4xp8K7OYzjyq,,0.5684931506849317,,,,,2,r,True,True,False,,j,T_target,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (676).jpg,0.0-24.0-1.0-0.41,0,True,,0,True,,True,False,,True,True,,5,6,9,0,,,,,,,1,j,,457,,images/1 (676).jpg,,Dn,,,21,0,,673ccb0691efe91cd015dcf7,,,finalTest,,17,23,438,2527626,,42.16,1203,image-keyboard-response,,,,"current target, in next trial",,,,1920
673ccb0691efe91cd015dcf7,RxKIMV9RWBvuvDe5a7IB,,0.5899280575539573,,,,,2,r,True,,,,f,F,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (793).jpg,0.0-21.0-1.0-0.25,0,True,,0,False,,False,False,,False,False,,0,0,6,0,,,1,,,,1,f,,572,,images/1 (793).jpg,,FF,,,0,0,,673ccb0691efe91cd015dcf7,,,finalTest,,0,0,278,2364463,,39.44,1043,image-keyboard-response,,,,final Foil,,,,1920
673ccb0691efe91cd015dcf7,S2ndXvSUwsLlexryYhtc,,0.5670329670329671,,,,,2,r,False,,,,f,F,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (1261).jpg,0.0-25.0-1.0-0.10,0,True,,0,False,,False,False,,False,False,,0,0,10,0,,,1,,,,0,j,,793,,images/1 (1261).jpg,,FF,,,0,0,,673ccb0691efe91cd015dcf7,,,finalTest,,0,0,455,2541095,,42.39,1220,image-keyboard-response,,,,final Foil,,,,1920
673ccb0691efe91cd015dcf7,S51RRiJRfAyFbeJ7dGL2,,0.5814977973568287,,,,,2,r,False,,,,f,F,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (566).jpg,0.0-20.0-1.0-0.22,0,True,,0,False,,False,False,,False,False,,0,0,5,3,,,1,,,,0,j,,418,,images/1 (566).jpg,,FF,,,0,0,,673ccb0691efe91cd015dcf7,,,finalTest,,0,0,227,2320333,,38.71,992,image-keyboard-response,,,,final Foil,,,,1920
673ccb0691efe91cd015dcf7,S9kLbAVN2su2Lxb7Jpr4,,0.590405904059041,,,,,2,r,True,False,,,j,T_target,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (825).jpg,0.0-21.0-1.0-0.18,0,True,,0,True,,True,False,,True,False,,10,0,6,0,,,,,,,1,j,,490,,images/1 (825).jpg,,Dn,,,26,0,,673ccb0691efe91cd015dcf7,,,finalTest,,5,0,271,2358646,,39.35,1036,image-keyboard-response,,,,"current target, in next trial",,,,1920
673ccb0691efe91cd015dcf7,SARKdNxNWygqUb0Wd3TK,,0.5900621118012427,,,,,2,r,False,,,,f,F,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (1530).jpg,0.0-22.0-1.0-0.21,0,True,,0,False,,False,False,,False,False,,0,0,7,7,,,1,,,,0,j,,750,,images/1 (1530).jpg,,FF,,,0,0,,673ccb0691efe91cd015dcf7,,,finalTest,,0,0,322,2414980,,40.29,1087,image-keyboard-response,,,,final Foil,,,,1920
673ccb0691efe91cd015dcf7,SAiVHpTuP5scEm6cQRGp,,,,False,,,2,r,,,,,,T_nontarget,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (322).jpg,0.0-8.0-2.0-0.28,0,False,True,0,,True,True,False,False,False,False,4,4,0,,0,,,1,,,,,,,,,images/1 (322).jpg,A,A,,29,29,0,,673ccb0691efe91cd015dcf7,,,initial_study,0,0,0,0,1103134,,18.42,263,image-keyboard-response,1,0,0,"studied only, not in trial",,,,1920
673ccb0691efe91cd015dcf7,SBXyNpsauhUQjSJeeif0,,,,,,,2,r,,,,,,,3,,,,,1200,673ccb0691efe91cd015dcf7,,0.0-5.0-5.0-0.4,0,,,0,,,,,,,,1,,,,,,,,,5,,,,,,,4,,,4,,,,,673ccb0691efe91cd015dcf7,,55,digitPresentation,,,,,334860,,5.62,43,html-keyboard-response,,,,,,,,1920
673ccb0691efe91cd015dcf7,SCW3GgeJ8lJEipRhp0HL,,0.7142857142857143,,True,,,2,r,True,True,,,f,T_foil,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (2180).jpg,0.0-8.0-10.0-0.6,0,True,True,0,False,False,False,False,True,True,True,4,4,5,7,0,,,1,,,,1,f,,661,,images/1 (2180).jpg,Fnn+1,Fnn,,0,0,0,,673ccb0691efe91cd015dcf7,,,initialTest_response,7,7,16,321,1149174,,19.19,285,image-keyboard-response,0,1,1,"tested only, in next trial",,,,1920
673ccb0691efe91cd015dcf7,SDY6vrBE7Uv4Y5zrbD5t,,0.6666666666666666,,False,,,2,r,True,True,,,j,T_target,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (2261).jpg,0.0-6.0-10.0-0.5,0,True,True,0,False,True,True,False,True,True,False,2,2,False,,0,,,1,,,,1,j,,656,,images/1 (2261).jpg,B,B,,23,23,0,,673ccb0691efe91cd015dcf7,,,initialTest_response,6,6,0,136,851840,,14.23,132,image-keyboard-response,1,1,0,"current target, not in next trial",,,,1920
673ccb0691efe91cd015dcf7,SII2HObURzgwmz8ymhTY,,,,False,,,2,r,,,,,,T_nontarget,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (29).jpg,0.0-13.0-2.0-0.21,0,True,True,0,,True,True,False,False,False,False,9,9,0,9,0,,,1,,,,,,,,,images/1 (29).jpg,A,A,,22,22,0,,673ccb0691efe91cd015dcf7,,,initial_study,0,0,0,418,1777765,,29.67,636,image-keyboard-response,1,0,0,"studied only, not in trial",,,,1920
673ccb0691efe91cd015dcf7,SIOkf2r6WHrECuWlzu0K,,0.6086956521739131,,True,,,2,r,True,True,True,,f,T_foil,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (425).jpg,0.0-13.0-10.0-0.22,0,True,False,0,False,False,False,False,True,False,True,9,8,9,,0,,,2,,,,1,f,,721,,images/1 (425).jpg,Fnn,Fnn,,0,0,0,,673ccb0691efe91cd015dcf7,,,initialTest_response,23,0,23,158,1851312,,30.89,681,image-keyboard-response,0,1,1,"tested only, in next trial, from last trial",,,,1920
673ccb0691efe91cd015dcf7,SKwnrGIn4bY9twVHeEjr,,,,False,,,2,r,,,,,,T_nontarget,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (286).jpg,0.0-13.0-2.0-0.7,0,False,True,0,,True,True,False,False,False,False,9,9,0,,0,,,1,,,,,,,,,images/1 (286).jpg,A,A,,8,8,0,,673ccb0691efe91cd015dcf7,,,initial_study,0,0,0,0,1748113,,29.17,622,image-keyboard-response,1,0,0,"studied only, not in trial",,,,1920
673ccb0691efe91cd015dcf7,SKy1R0bLG8RgcfpiVmRv,,0.5714285714285714,,False,,,2,r,True,True,,,j,T_target,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (653).jpg,0.0-8.0-10.0-0.20,0,True,True,0,False,True,True,False,True,True,False,4,4,False,,0,,,1,,,,1,j,,1084,,images/1 (653).jpg,B,B,,7,7,0,,673ccb0691efe91cd015dcf7,,,initialTest_response,21,21,0,88,1160315,,19.38,299,image-keyboard-response,1,1,0,"current target, not in next trial",,,,1920
673ccb0691efe91cd015dcf7,SNj83lIF48iBEKOzcWQJ,,0.6666666666666666,,False,,,2,r,True,True,,,j,T_target,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (780).jpg,0.0-6.0-10.0-0.14,0,True,True,0,False,True,True,False,True,True,False,2,2,False,,0,,,1,,,,1,j,,464,,images/1 (780).jpg,B,B,,15,15,0,,673ccb0691efe91cd015dcf7,,,initialTest_response,15,15,0,190,857834,,14.33,141,image-keyboard-response,1,1,0,"current target, not in next trial",,,,1920
673ccb0691efe91cd015dcf7,SQNUlCUgfO7TTYtfrkes,,0.625,,False,,,2,r,True,True,,,j,T_target,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (232).jpg,0.0-13.0-10.0-0.23,0,False,True,0,False,True,True,False,True,True,False,9,9,False,,0,,,1,,,,1,j,,1020,,images/1 (232).jpg,B,B,,20,20,0,,673ccb0691efe91cd015dcf7,,,initialTest_response,24,24,0,0,1852444,,30.91,682,image-keyboard-response,1,1,0,"current target, not in next trial",,,,1920
673ccb0691efe91cd015dcf7,STfEVnC25N569uCYnnO2,,0.47368421052631576,,True,,,2,r,False,False,False,,f,T_foil,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (461).jpg,0.0-9.0-10.0-0.18,0,False,False,0,False,False,True,False,True,True,True,5,4,5,,0,,,2,,,,0,j,,704,,images/1 (461).jpg,Dn,Dn,,0,27,0,,673ccb0691efe91cd015dcf7,,,initialTest_response,19,27,19,0,1330658,,22.21,373,image-keyboard-response,1,1,1,"current target, in next trial, from last trial",,,,1920
673ccb0691efe91cd015dcf7,SYD4muybqOuM0oh5XQ3c,,,,,,,2,r,,,,,,,3,,,,,1200,673ccb0691efe91cd015dcf7,,0.0-9.0-4.0-0.0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:60px;"">+</div>",,,,,,,,673ccb0691efe91cd015dcf7,,,fixation,,,,,1269408,,21.19,342,html-keyboard-response,,,,,,,,1920
673ccb0691efe91cd015dcf7,SZpIDSEiX4g6ul8pb21L,,0.5935483870967746,,,,,2,r,False,,,,f,F,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (877).jpg,0.0-22.0-1.0-0.9,0,True,,0,False,,False,False,,False,False,,0,0,7,3,,,1,,,,0,j,,743,,images/1 (877).jpg,,FF,,,0,0,,673ccb0691efe91cd015dcf7,,,finalTest,,0,0,310,2400223,,40.04,1075,image-keyboard-response,,,,final Foil,,,,1920
673ccb0691efe91cd015dcf7,SaQaNP1jsxB6vMaGrTru,,,,,,,2,r,,,,,,,3,,,,,1200,673ccb0691efe91cd015dcf7,,0.0-9.0-9.0-0.0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:60px;"">+</div>",,,,,,,,673ccb0691efe91cd015dcf7,,,fixation,,,,,1303695,,21.77,354,html-keyboard-response,,,,,,,,1920
673ccb0691efe91cd015dcf7,SgP90RGwMlxvYPEpUKKn,,,,False,,,2,r,,,,,,T_nontarget,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (1129).jpg,0.0-10.0-2.0-0.15,0,True,True,0,,True,True,False,False,False,False,6,6,0,9,0,,,1,,,,,,,,,images/1 (1129).jpg,A,A,,16,16,0,,673ccb0691efe91cd015dcf7,,,initial_study,0,0,0,441,1378284,,23.01,402,image-keyboard-response,1,0,0,"studied only, not in trial",,,,1920
673ccb0691efe91cd015dcf7,SgT6SltovOB42E8Dvrn9,,0.5555555555555556,,True,,,2,r,False,True,False,,f,T_foil,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (607).jpg,0.0-8.0-10.0-0.17,0,False,False,0,False,False,True,False,True,True,True,4,3,4,,0,,,2,,,,0,j,,652,,images/1 (607).jpg,Dn,Dn,,0,23,0,,673ccb0691efe91cd015dcf7,,,initialTest_response,18,23,18,0,1157351,,19.33,296,image-keyboard-response,1,1,1,"current target, in next trial, from last trial",,,,1920
673ccb0691efe91cd015dcf7,SiUpQ2Zhms3rsFDiKnyQ,,,,False,,,2,r,,,,,,T_target,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (1171).jpg,0.0-9.0-2.0-0.22,0,True,True,0,,True,True,False,True,True,False,5,5,0,8,0,,,1,,,,,,,,,images/1 (1171).jpg,B,B,,23,23,0,,673ccb0691efe91cd015dcf7,,,initial_study,28,28,0,352,1251336,,20.89,333,image-keyboard-response,1,1,0,"current target, not in next trial",,,,1920
673ccb0691efe91cd015dcf7,SkOOPLtEMiNOXfId0mUL,,,,True,,,2,r,,,,,,T_target,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (461).jpg,0.0-8.0-2.0-0.26,0,False,True,0,,True,True,False,True,True,True,4,4,5,,0,,,1,,,,,,,,,images/1 (461).jpg,Dn+1,Dn,,27,27,0,,673ccb0691efe91cd015dcf7,,,initial_study,24,24,19,0,1098884,,18.35,261,image-keyboard-response,1,1,1,"current target, in next trial",,,,1920
673ccb0691efe91cd015dcf7,SlhDOOhX9vElCJwCbCPf,,0.625,,True,,,2,r,False,False,,,f,T_foil,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (562).jpg,0.0-5.0-10.0-0.15,0,True,True,0,False,False,False,False,True,True,True,1,1,2,4,0,,,1,,,,0,j,,800,,images/1 (562).jpg,Fnn+1,Fnn,,0,0,0,,673ccb0691efe91cd015dcf7,,,initialTest_response,16,16,18,201,375796,,6.30,66,image-keyboard-response,0,1,1,"tested only, in next trial",,,,1920
673ccb0691efe91cd015dcf7,Sn0yGJ8Bc7mnCUdhylM8,,,,False,,,2,r,,,,,,T_nontarget,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (1434).jpg,0.0-14.0-2.0-0.2,0,True,True,0,,True,True,False,False,False,False,10,10,0,4,0,,,1,,,,,,,,,images/1 (1434).jpg,A,A,,3,3,0,,673ccb0691efe91cd015dcf7,,,initial_study,0,0,0,179,1866635,,31.15,693,image-keyboard-response,1,0,0,"studied only, not in trial",,,,1920
673ccb0691efe91cd015dcf7,SnRDvuoD7sgkaaxrJalo,,,,False,,,2,r,,,,,,T_target,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (1207).jpg,0.0-12.0-2.0-0.17,0,True,True,0,,True,True,False,True,True,False,8,8,0,4,0,,,1,,,,,,,,,images/1 (1207).jpg,B,B,,18,18,0,,673ccb0691efe91cd015dcf7,,,initial_study,13,13,0,168,1641373,,27.39,556,image-keyboard-response,1,1,0,"current target, not in next trial",,,,1920
673ccb0691efe91cd015dcf7,SnjxVXpg93in9NbE4zDG,,,,False,,,2,r,,,,,,T_nontarget,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (2343).jpg,0.0-10.0-2.0-0.7,0,False,True,0,,True,True,False,False,False,False,6,6,0,,0,,,1,,,,,,,,,images/1 (2343).jpg,A,A,,8,8,0,,673ccb0691efe91cd015dcf7,,,initial_study,0,0,0,0,1361324,,22.73,394,image-keyboard-response,1,0,0,"studied only, not in trial",,,,1920
673ccb0691efe91cd015dcf7,St4eA2fkmhyFr50QmHbf,,0.5811209439528027,,,,,2,r,False,,,,f,F,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (1571).jpg,0.0-22.0-1.0-0.38,0,True,,0,False,,False,False,,False,False,,0,0,7,4,,,1,,,,0,j,,1614,,images/1 (1571).jpg,,FF,,,0,0,,673ccb0691efe91cd015dcf7,,,finalTest,,0,0,339,2431459,,40.56,1104,image-keyboard-response,,,,final Foil,,,,1920
673ccb0691efe91cd015dcf7,SwjrZDo4ArieSgw1rkEN,,0.5,,True,,,2,r,False,False,,,f,T_foil,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (343).jpg,0.0-9.0-10.0-0.17,0,True,True,0,False,False,False,False,True,True,True,5,5,6,3,0,,,1,,,,0,j,,1704,,images/1 (343).jpg,Fnn+1,Fnn,,0,0,0,,673ccb0691efe91cd015dcf7,,,initialTest_response,18,18,26,156,1329840,,22.20,372,image-keyboard-response,0,1,1,"tested only, in next trial",,,,1920
673ccb0691efe91cd015dcf7,T0nznArgZm8wB1D5gLcS,,0.5831134564643805,,,,,2,r,True,,,,j,T_target,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (2179).jpg,0.0-23.0-1.0-0.30,0,True,,0,True,,True,False,,True,False,,7,0,8,0,,,,,,,1,j,,945,,images/1 (2179).jpg,,B,,,14,0,,673ccb0691efe91cd015dcf7,,,finalTest,,29,0,379,2474371,,41.28,1144,image-keyboard-response,,,,"current target, not in next trial",,,,1920
