parent_document_id,document_id,accumulated_accuracy,anRepeatedItem,browser,browser_version,codeversion,condition,correct,correct_appear1,correct_appear2,correct_response,correct_response_key,current_assignmentTypesWithinList,designversion,fullscreen,height,id,id_picName,internal_node_id,is_changedfullscreen,is_chosenFinal,is_currentObjAppear1,is_finished,is_old,is_studied_appear0_initial,is_studied_appear1_initial,is_studied_appear2_initial,is_tested_appear0_initial,is_tested_appear1_initial,is_tested_appear2_initial,listNum_appear0_initial,listNum_appear1_initial,listNum_appear2_initial,listNum_infinalOrder,listNum_pickedFrom,microphone,mobile,num_CurrObjAppear,os,presPos_digit,question_order,recognition_correct,response,responsesum,rt,session_id,stimulus,stimulusConditionName_nPlusOneTrial,stimulusConditions,stimulus_id,studyPos_appear0_initial,studyPos_appear1_initial,studyPos_appear2_initial,study_id,subject_id,success,sum_currList,task,testPos_appear0_initial,testPos_appear1_initial,testPos_appear2_initial,testPos_final,time_elapsed,timepassed_mins,trial_index,trial_type,type_code_studiedCurr,type_code_testiedCurr,type_code_testiedNext,type_comment,vsync_rate,webaudio,webcam,width
DEBUGV2,SZJSwPdwDuQYKdMNJVX2,0,False,,,2,r,False,False,,,j,T_target,3,,1728,DEBUGV2,1 (1803).jpg,0.0-5.0-10.0-0.2,0,True,True,0,False,True,True,False,True,True,False,1,1,False,,0,,,1,,,,0,,,,,images/1 (1803).jpg,B,B,,12,12,0,,DEBUGV2,,,initialTest_response,3,3,0,13,21568,0.37,53,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
DEBUGV2,Sfmq3f5bmXEwRgOgGSXS,0,False,,,2,r,False,False,,,f,T_foil,3,,1728,DEBUGV2,1 (1264).jpg,0.0-7.0-10.0-0.12,0,True,True,0,False,False,False,False,True,True,False,3,3,False,1,0,,,1,,,,0,,,,,images/1 (1264).jpg,Fn+1,Fn,,0,0,0,,DEBUGV2,,,initialTest_response,13,13,0,14,24235,0.41,215,image-keyboard-response,0,1,0,"tested only, not in next trial",,,,2562
DEBUGV2,SyqNrVd7DenkrRK1U360,,False,,,2,r,,,,,,T_target,3,,1728,DEBUGV2,1 (125).jpg,0.0-12.0-2.0-0.21,0,True,True,0,,True,True,False,True,True,False,8,8,0,5,0,,,1,,,,,,,,,images/1 (125).jpg,B,B,,22,22,0,,DEBUGV2,,,initial_study,17,17,0,226,29900,0.51,560,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
DEBUGV2,T2sCuvZdUuvitNxkn5t9,,False,,,2,r,,,,,,T_nontarget,3,,1728,DEBUGV2,1 (445).jpg,0.0-5.0-2.0-0.7,0,True,True,0,,True,True,False,False,False,False,1,1,0,5,0,,,1,,,,,,,,,images/1 (445).jpg,A,A,,8,8,0,,DEBUGV2,,,initial_study,0,0,0,217,21074,0.36,14,image-keyboard-response,1,0,0,"studied only, not in trial",,,,2562
DEBUGV2,T9QS4f206RaGu2Gjvp56,,False,,,2,r,,,,,,T_nontarget,3,,1728,DEBUGV2,1 (1076).jpg,0.0-14.0-2.0-0.13,0,True,True,0,,True,True,False,False,False,False,10,10,0,2,0,,,1,,,,,,,,,images/1 (1076).jpg,A,A,,14,14,0,,DEBUGV2,,,initial_study,0,0,0,64,32295,0.55,704,image-keyboard-response,1,0,0,"studied only, not in trial",,,,2562
DEBUGV2,TJeKYojNfenopxE9Fqp6,,,,,2,r,,,,,,,3,,1728,DEBUGV2,,0.0-13.0-5.0-0.0,0,,,0,,,,,,,,9,,,,,,,,,1,,,,,,,8,,,8,,,,,DEBUGV2,,52,digitPresentation,,,,,31279,0.53,647,html-keyboard-response,,,,,,,,2562
DEBUGV2,TN2vR1V3dA9fb6JF8Mz9,,True,,,2,r,,,,,,T_target,3,,1728,DEBUGV2,1 (183).jpg,0.0-5.0-2.0-0.8,0,True,True,0,,True,True,False,True,True,True,1,1,2,2,0,,,1,,,,,,,,,images/1 (183).jpg,Dn+1,Dn,,9,9,0,,DEBUGV2,,,initial_study,22,22,8,107,21085,0.36,15,image-keyboard-response,1,1,1,"current target, in next trial",,,,2562
DEBUGV2,TTP1ralFfsy9CSUCuBCF,,False,,,2,r,,,,,,T_nontarget,3,,1728,DEBUGV2,1 (1670).jpg,0.0-10.0-2.0-0.27,0,True,True,0,,True,True,False,False,False,False,6,6,0,9,0,,,1,,,,,,,,,images/1 (1670).jpg,A,A,,28,28,0,,DEBUGV2,,,initial_study,0,0,0,406,27456,0.47,414,image-keyboard-response,1,0,0,"studied only, not in trial",,,,2562
DEBUGV2,Te8ZTCi92hmQBfD38PoD,0,False,,,2,r,False,False,,,j,T_target,3,,1728,DEBUGV2,1 (1384).jpg,0.0-9.0-10.0-0.12,0,True,True,0,False,True,True,False,True,True,False,5,5,False,,0,,,1,,,,0,,,,,images/1 (1384).jpg,B,B,,26,26,0,,DEBUGV2,,,initialTest_response,13,13,0,441,26693,0.46,367,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
DEBUGV2,Ten7DhYAlawqG4o8L3Ub,0,False,,,2,r,False,False,,,j,T_target,3,,1728,DEBUGV2,1 (164).jpg,0.0-13.0-10.0-0.9,0,True,True,0,False,True,True,False,True,True,False,9,9,False,,0,,,1,,,,0,,,,,images/1 (164).jpg,B,B,,27,27,0,,DEBUGV2,,,initialTest_response,10,10,0,418,31622,0.54,668,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
DEBUGV2,UBBerohnmu2MHgxcHkJq,,False,,,2,r,,,,,,T_target,3,,1728,DEBUGV2,1 (1987).jpg,0.0-12.0-2.0-0.24,0,True,True,0,,True,True,False,True,True,False,8,8,0,1,0,,,1,,,,,,,,,images/1 (1987).jpg,B,B,,25,25,0,,DEBUGV2,,,initial_study,25,25,0,47,29934,0.51,563,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
DEBUGV2,UC0DfSMJKW5Q9CiCTobq,,,,,2,r,False,,,52,,,3,,1728,DEBUGV2,,0.0-13.0-6.0-0.0-0.0,0,,,0,,,,,,,,,,,,,,,,,,,,"{'answer': 'Skipped after 0.01 seconds', 'question': ""Please enter the sum using your number keyboard <p>Press 'enter' to continue.</p>""}",Please enter the sum using your number keyboard <p>Press 'enter' to continue.</p>,,,,,,,,,,,DEBUGV2,,,answer_counting,,,,,31368,0.53,655,survey-text,,,,,,,,2562
DEBUGV2,UWaf6Vnxhlrf19E8Z6eb,0,False,,,2,r,False,False,,,j,T_target,3,,1728,DEBUGV2,1 (228).jpg,0.0-10.0-10.0-0.4,0,True,True,0,False,True,True,False,True,True,False,6,6,False,,0,,,1,,,,0,,,,,images/1 (228).jpg,B,B,,21,21,0,,DEBUGV2,,,initialTest_response,5,5,0,333,27760,0.47,435,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
DEBUGV2,UiN8OZaMI0d0OQ1KeHeS,0,True,,,2,r,False,False,False,,f,T_foil,3,,1728,DEBUGV2,1 (674).jpg,0.0-7.0-10.0-0.29,0,False,False,0,False,False,True,False,True,True,True,3,2,3,,0,,,2,,,,0,,,,,images/1 (674).jpg,Dn,Dn,,0,9,0,,DEBUGV2,,,initialTest_response,30,9,30,0,24629,0.42,232,image-keyboard-response,1,1,1,"current target, in next trial, from last trial",,,,2562
DEBUGV2,UrX32neQ0cbjeSNQnptu,0,False,,,2,r,False,False,,,j,T_target,3,,1728,DEBUGV2,1 (485).jpg,0.0-5.0-10.0-0.12,0,True,True,0,False,True,True,False,True,True,False,1,1,False,,0,,,1,,,,0,,,,,images/1 (485).jpg,B,B,,10,10,0,,DEBUGV2,,,initialTest_response,13,13,0,205,21793,0.37,63,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
DEBUGV2,UvM5XFkrNfd4cdCVUvj6,,,,,2,r,,,,,,,3,,1728,DEBUGV2,,0.0-5.0-5.0-0.7,0,,,0,,,,,,,,1,,,,,,,,,8,,,,,,,5,,,5,,,,,DEBUGV2,,59,digitPresentation,,,,,21464,0.37,46,html-keyboard-response,,,,,,,,2562
DEBUGV2,UwE0XL9W4TTcINNFQpWp,,,,,2,r,,,,,,,3,,1728,DEBUGV2,,0.0-11.0-5.0-0.0,0,,,0,,,,,,,,7,,,,,,,,,1,,,,,,,8,,,8,,,,,DEBUGV2,,52,digitPresentation,,,,,28787,0.49,495,html-keyboard-response,,,,,,,,2562
DEBUGV2,V3G1hZcoDFii9Cqph35c,0,False,,,2,r,False,False,,,j,T_target,3,,1728,DEBUGV2,1 (1542).jpg,0.0-8.0-10.0-0.11,0,True,True,0,False,True,True,False,True,True,False,4,4,False,,0,,,1,,,,0,,,,,images/1 (1542).jpg,B,B,,7,7,0,,DEBUGV2,,,initialTest_response,12,12,0,482,25441,0.43,290,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
DEBUGV2,V5NtrsB1Z5vQ8dAXPaxB,,False,,,2,r,,,,,,T_nontarget,3,,1728,DEBUGV2,1 (479).jpg,0.0-9.0-2.0-0.14,0,True,True,0,,True,True,False,False,False,False,5,5,0,9,0,,,1,,,,,,,,,images/1 (479).jpg,A,A,,15,15,0,,DEBUGV2,,,initial_study,0,0,0,413,26075,0.45,325,image-keyboard-response,1,0,0,"studied only, not in trial",,,,2562
DEBUGV2,V5vW22apdeQjv2lvJ5mX,0,True,,,2,r,False,False,False,,f,T_foil,3,,1728,DEBUGV2,1 (977).jpg,0.0-7.0-10.0-0.18,0,False,False,0,False,False,False,False,True,False,True,3,2,3,,0,,,2,,,,0,,,,,images/1 (977).jpg,Fnn,Fnn,,0,0,0,,DEBUGV2,,,initialTest_response,19,0,19,0,24375,0.42,221,image-keyboard-response,0,1,1,"tested only, in next trial, from last trial",,,,2562
DEBUGV2,V7dUXuH4cyUnwqjUqSqf,,True,,,2,r,,,,,,T_nontarget,3,,1728,DEBUGV2,1 (496).jpg,0.0-5.0-2.0-0.25,0,True,True,0,,True,True,False,False,False,True,1,1,2,3,0,,,1,,,,,,,,,images/1 (496).jpg,Cn+1,Cn,,26,26,0,,DEBUGV2,,,initial_study,0,0,23,155,21304,0.37,32,image-keyboard-response,1,0,1,"studied only, in next trial",,,,2562
DEBUGV2,VDCBASOdIaNgKqpvSdVv,,False,,,2,r,,,,,,T_nontarget,3,,1728,DEBUGV2,1 (2347).jpg,0.0-10.0-2.0-0.8,0,True,True,0,,True,True,False,False,False,False,6,6,0,3,0,,,1,,,,,,,,,images/1 (2347).jpg,A,A,,9,9,0,,DEBUGV2,,,initial_study,0,0,0,130,27228,0.46,395,image-keyboard-response,1,0,0,"studied only, not in trial",,,,2562
DEBUGV2,VJcXFKoJODXpPk1EkudA,,False,,,2,r,,,,,,T_nontarget,3,,1728,DEBUGV2,1 (1325).jpg,0.0-5.0-2.0-0.19,0,True,True,0,,True,True,False,False,False,False,1,1,0,3,0,,,1,,,,,,,,,images/1 (1325).jpg,A,A,,20,20,0,,DEBUGV2,,,initial_study,0,0,0,141,21216,0.36,26,image-keyboard-response,1,0,0,"studied only, not in trial",,,,2562
DEBUGV2,VJfwDyQZrvOpguLvQa8p,0,True,,,2,r,False,False,False,,f,T_foil,3,,1728,DEBUGV2,1 (1599).jpg,0.0-10.0-10.0-0.8,0,True,False,0,False,False,True,False,True,True,True,6,5,6,,0,,,2,,,,0,,,,,images/1 (1599).jpg,Dn,Dn,,0,14,0,,DEBUGV2,,,initialTest_response,9,14,9,30,27866,0.47,439,image-keyboard-response,1,1,1,"current target, in next trial, from last trial",,,,2562
DEBUGV2,VLi4pYjnZg4coMjPSPpW,,False,,,2,r,,,,,,T_target,3,,1728,DEBUGV2,1 (485).jpg,0.0-5.0-2.0-0.9,0,True,True,0,,True,True,False,True,True,False,1,1,0,5,0,,,1,,,,,,,,,images/1 (485).jpg,B,B,,10,10,0,,DEBUGV2,,,initial_study,13,13,0,205,21098,0.36,16,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
DEBUGV2,VOThpYu1TST3RUhTRhmS,,False,,,2,r,,,,,,T_target,3,,1728,DEBUGV2,1 (2314).jpg,0.0-5.0-2.0-0.20,0,True,True,0,,True,True,False,True,True,False,1,1,0,7,0,,,1,,,,,,,,,images/1 (2314).jpg,B,B,,21,21,0,,DEBUGV2,,,initial_study,12,12,0,314,21228,0.36,27,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
DEBUGV2,VYhs0uLZFEAaGmzKl5qU,,,,,2,r,,,,,,,3,,1728,DEBUGV2,,0.0-6.0-5.0-0.0,0,,,0,,,,,,,,2,,,,,,,,,1,,,,,,,8,,,8,,,,,DEBUGV2,,49,digitPresentation,,,,,22603,0.39,115,html-keyboard-response,,,,,,,,2562
DEBUGV2,VcfmDtBEmYsH3avAOA9I,,False,,,2,r,,,,,,T_nontarget,3,,1728,DEBUGV2,1 (2381).JPG,0.0-5.0-2.0-0.14,0,True,True,0,,True,True,False,False,False,False,1,1,0,4,0,,,1,,,,,,,,,images/1 (2381).JPG,A,A,,15,15,0,,DEBUGV2,,,initial_study,0,0,0,159,21157,0.36,21,image-keyboard-response,1,0,0,"studied only, not in trial",,,,2562
DEBUGV2,VfQcWDbrF6tXOTWWYTeA,,False,,,2,r,,,,,,T_nontarget,3,,1728,DEBUGV2,1 (743).jpg,0.0-9.0-2.0-0.15,0,True,True,0,,True,True,False,False,False,False,5,5,0,9,0,,,1,,,,,,,,,images/1 (743).jpg,A,A,,16,16,0,,DEBUGV2,,,initial_study,0,0,0,437,26086,0.45,326,image-keyboard-response,1,0,0,"studied only, not in trial",,,,2562
DEBUGV2,VnP3819IflJ67mSaISms,,False,,,2,r,,,,,,T_target,3,,1728,DEBUGV2,1 (2049).jpg,0.0-7.0-2.0-0.28,0,False,True,0,,True,True,False,True,True,False,3,3,0,,0,,,1,,,,,,,,,images/1 (2049).jpg,B,B,,29,29,0,,DEBUGV2,,,initial_study,15,15,0,0,23779,0.41,187,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
DEBUGV2,VuD7ENWPI8X0G7SpOKTR,,False,,,2,r,,,,,,T_nontarget,3,,1728,DEBUGV2,1 (849).jpg,0.0-8.0-2.0-0.20,0,True,True,0,,True,True,False,False,False,False,4,4,0,5,0,,,1,,,,,,,,,images/1 (849).jpg,A,A,,21,21,0,,DEBUGV2,,,initial_study,0,0,0,252,24917,0.43,255,image-keyboard-response,1,0,0,"studied only, not in trial",,,,2562
DEBUGV2,VxSTWJoIJGC0fjPBB93o,0,False,,,2,r,False,False,,,j,T_target,3,,1728,DEBUGV2,1 (2043).jpg,0.0-7.0-10.0-0.19,0,True,True,0,False,True,True,False,True,True,False,3,3,False,,0,,,1,,,,0,,,,,images/1 (2043).jpg,B,B,,8,8,0,,DEBUGV2,,,initialTest_response,20,20,0,424,24397,0.42,222,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
DEBUGV2,VzVD5mWPv3iuwJuXmAzj,,,,,2,r,,,,,,,3,,1728,DEBUGV2,,0.0-5.0-0.0-0.0-0.0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,"

    <p style='text-align: justify;color: black;background: white;font: caption-;'>1. A list of 30 pictures will appear on the screen one at a time. Study the pictures as they appear.</p>
    <p style='text-align: justify;color: black;background: white;font: caption-;'>2. After a brief blank period, you will see a series of numbers. Add these numbers as they appear. When prompted with ""TYPE THE SUM,"" use the number keys to enter your answer.</p>
     
    <p style='text-align: justify; color: black; background: white; font: caption-;'> 
    3. Next, you will see a series of test pictures from the list you just studied. For each picture, press the <strong>""J""</strong> key if you recognize it as one you have seen in the current list. Press the <strong>""F""</strong> key if you donâ€™t recognize it as one from the current list. <br>   
      <strong>Accumulated accuracy will be displayed throughout the experiment. Please pay attention and try to get an averaged performance higher than 60% (chance level is 50%).</strong></p><br>
    <p style='text-align: justify; color: black; background: white; font: caption-;'>
    You will begin with a practice list, followed by nine formal test lists. <strong>For each test, respond based only on the list you JUST studied. If a picture appeared in a previous list but not the current one, press the <strong>""F""</strong> key.</strong>
    </p>

<p style='text-align: justify;color: black;background: white;font: caption-;'>Do not worry if you are unsure about some test pictures. This is normal, but please make your best guess.</p>
    <p style='text-align: justify;color: black;background: white;font: caption-;'>Press the ""Enter"" key to start the practice list.</p>
      
      ",,,,,,,,DEBUGV2,,,instructions_practice,,,,,20973,0.36,5,html-keyboard-response,,,,,,,,2562
DEBUGV2,W6dW2QWx8es6XF0ajJQ5,,True,,,2,r,,,,,,T_target,3,,1728,DEBUGV2,1 (2332).jpg,0.0-11.0-2.0-0.14,0,True,True,0,,True,True,False,True,True,True,7,7,8,1,0,,,1,,,,,,,,,images/1 (2332).jpg,Dn+1,Dn,,15,15,0,,DEBUGV2,,,initial_study,12,12,18,44,28571,0.49,477,image-keyboard-response,1,1,1,"current target, in next trial",,,,2562
DEBUGV2,W70bkeBcfqBm6vAXllhr,,True,,,2,r,,,,,,T_nontarget,3,,1728,DEBUGV2,1 (1990).jpg,0.0-12.0-2.0-0.2,0,True,True,0,,True,True,False,False,False,True,8,8,9,10,0,,,1,,,,,,,,,images/1 (1990).jpg,Cn+1,Cn,,3,3,0,,DEBUGV2,,,initial_study,0,0,12,473,29665,0.50,541,image-keyboard-response,1,0,1,"studied only, in next trial",,,,2562
DEBUGV2,W7A5wgN0MCYcGSwRj6Wl,0,True,,,2,r,False,False,,,j,T_target,3,,1728,DEBUGV2,1 (2190).jpg,0.0-13.0-10.0-0.24,0,False,True,0,False,True,True,False,True,True,True,9,9,10,,0,,,1,,,,0,,,,,images/1 (2190).jpg,Dn+1,Dn,,3,3,0,,DEBUGV2,,,initialTest_response,25,25,27,0,31973,0.54,683,image-keyboard-response,1,1,1,"current target, in next trial",,,,2562
DEBUGV2,W7PGMrDwbnlnvGKDQFQd,0,True,,,2,r,False,False,False,,f,T_foil,3,,1728,DEBUGV2,1 (407).jpg,0.0-11.0-10.0-0.18,0,True,False,0,False,False,True,False,True,True,True,7,6,7,,0,,,2,,,,0,,,,,images/1 (407).jpg,Dn,Dn,,0,29,0,,DEBUGV2,,,initialTest_response,19,29,19,249,29333,0.50,525,image-keyboard-response,1,1,1,"current target, in next trial, from last trial",,,,2562
DEBUGV2,W8544LGODFqWWTpnXLpp,0,False,,,2,r,False,False,,,j,T_target,3,,1728,DEBUGV2,1 (348).jpg,0.0-12.0-10.0-0.4,0,True,True,0,False,True,True,False,True,True,False,8,8,False,,0,,,1,,,,0,,,,,images/1 (348).jpg,B,B,,11,11,0,,DEBUGV2,,,initialTest_response,5,5,0,245,30267,0.51,587,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
DEBUGV2,WOS7yxWoNeGRbkQmfqAx,,True,,,2,r,,,,,,T_nontarget,3,,1728,DEBUGV2,1 (1787).jpg,0.0-13.0-2.0-0.28,0,True,True,0,,True,True,False,False,False,True,9,9,10,4,0,,,1,,,,,,,,,images/1 (1787).jpg,Cn+1,Cn,,29,29,0,,DEBUGV2,,,initial_study,0,0,14,173,31235,0.53,643,image-keyboard-response,1,0,1,"studied only, in next trial",,,,2562
DEBUGV2,WRVw9nenOnDdOjVFTdgf,,False,,,2,r,,,,,,T_nontarget,3,,1728,DEBUGV2,1 (1055).jpg,0.0-9.0-2.0-0.22,0,True,True,0,,True,True,False,False,False,False,5,5,0,1,0,,,1,,,,,,,,,images/1 (1055).jpg,A,A,,23,23,0,,DEBUGV2,,,initial_study,0,0,0,54,26168,0.45,333,image-keyboard-response,1,0,0,"studied only, not in trial",,,,2562
DEBUGV2,WRj5LpczOHOVPpEV6Lp0,,False,,,2,r,,,,,,T_nontarget,3,,1728,DEBUGV2,1 (1212).jpg,0.0-14.0-2.0-0.10,0,True,True,0,,True,True,False,False,False,False,10,10,0,9,0,,,1,,,,,,,,,images/1 (1212).jpg,A,A,,11,11,0,,DEBUGV2,,,initial_study,0,0,0,439,32260,0.55,701,image-keyboard-response,1,0,0,"studied only, not in trial",,,,2562
DEBUGV2,WRwmPnfjXcrngDuyI9D8,,False,,,2,r,,,,,,T_nontarget,3,,1728,DEBUGV2,1 (685).jpg,0.0-5.0-2.0-0.23,0,False,True,0,,True,True,False,False,False,False,1,1,0,,0,,,1,,,,,,,,,images/1 (685).jpg,A,A,,24,24,0,,DEBUGV2,,,initial_study,0,0,0,0,21263,0.36,30,image-keyboard-response,1,0,0,"studied only, not in trial",,,,2562
DEBUGV2,WYXGmnIzQfR6VbnfXsqo,,False,,,2,r,,,,,,T_target,3,,1728,DEBUGV2,1 (2146).jpg,0.0-10.0-2.0-0.10,0,False,True,0,,True,True,False,True,True,False,6,6,0,,0,,,1,,,,,,,,,images/1 (2146).jpg,B,B,,11,11,0,,DEBUGV2,,,initial_study,4,4,0,0,27250,0.46,397,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
DEBUGV2,WbBLVfZwoVKNzdz2dqNn,0,False,,,2,r,False,False,,,j,T_target,3,,1728,DEBUGV2,1 (2137).jpg,0.0-6.0-10.0-0.12,0,True,True,0,False,True,True,False,True,True,False,2,2,False,,0,,,1,,,,0,,,,,images/1 (2137).jpg,B,B,,24,24,0,,DEBUGV2,,,initialTest_response,13,13,0,300,23011,0.39,139,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
DEBUGV2,WiPqxf37IivImUGkEkZN,,True,,,2,r,,,,,,T_nontarget,3,,1728,DEBUGV2,1 (1394).jpg,0.0-12.0-2.0-0.28,0,True,True,0,,True,True,False,False,False,True,8,8,9,8,0,,,1,,,,,,,,,images/1 (1394).jpg,Cn+1,Cn,,29,29,0,,DEBUGV2,,,initial_study,0,0,13,371,29980,0.51,567,image-keyboard-response,1,0,1,"studied only, in next trial",,,,2562
DEBUGV2,WmrgQl92NnN4fFlcjEcm,0,True,,,2,r,False,False,,,f,T_foil,3,,1728,DEBUGV2,1 (977).jpg,0.0-6.0-10.0-0.6,0,False,True,0,False,False,False,False,True,True,True,2,2,3,,0,,,1,,,,0,,,,,images/1 (977).jpg,Fnn+1,Fnn,,0,0,0,,DEBUGV2,,,initialTest_response,7,7,19,0,22874,0.39,133,image-keyboard-response,0,1,1,"tested only, in next trial",,,,2562
DEBUGV2,WpjgdSjuDjgD5tKkU4LZ,,False,,,2,r,,,,,,T_target,3,,1728,DEBUGV2,1 (2152).jpg,0.0-14.0-2.0-0.1,0,True,True,0,,True,True,False,True,True,False,10,10,0,3,0,,,1,,,,,,,,,images/1 (2152).jpg,B,B,,2,2,0,,DEBUGV2,,,initial_study,20,20,0,152,32148,0.55,692,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
DEBUGV2,WwLIQCL3VcAx4YOufZCF,,False,,,2,r,,,,,,T_target,3,,1728,DEBUGV2,1 (594).jpg,0.0-5.0-2.0-0.13,0,False,True,0,,True,True,False,True,True,False,1,1,0,,0,,,1,,,,,,,,,images/1 (594).jpg,B,B,,14,14,0,,DEBUGV2,,,initial_study,18,18,0,0,21146,0.36,20,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
DEBUGV2,WyrOU03ncYA3QF0m8N0e,,True,,,2,r,,,,,,T_nontarget,3,,1728,DEBUGV2,1 (2074).jpg,0.0-7.0-2.0-0.8,0,False,True,0,,True,True,False,False,False,True,3,3,4,,0,,,1,,,,,,,,,images/1 (2074).jpg,Cn+1,Cn,,9,9,0,,DEBUGV2,,,initial_study,0,0,25,0,23536,0.40,167,image-keyboard-response,1,0,1,"studied only, in next trial",,,,2562
DEBUGV2,X2wjZamLUoFD0w5eA7Vh,0,True,,,2,r,False,,False,,f,T_foil,3,,1728,DEBUGV2,1 (1023).jpg,0.0-6.0-10.0-0.19,0,True,False,0,False,False,True,False,True,False,True,2,1,2,,0,,,2,,,,0,,,,,images/1 (1023).jpg,Cn,Cn,,0,11,0,,DEBUGV2,,,initialTest_response,20,0,20,428,23167,0.40,146,image-keyboard-response,1,0,1,"studied only, in next trial, from last trial",,,,2562
DEBUGV2,X6OQCIBB3ZT1UHonOcVj,0,False,,,2,r,False,False,,,j,T_target,3,,1728,DEBUGV2,1 (242).jpg,0.0-11.0-10.0-0.19,0,False,True,0,False,True,True,False,True,True,False,7,7,False,,0,,,1,,,,0,,,,,images/1 (242).jpg,B,B,,20,20,0,,DEBUGV2,,,initialTest_response,20,20,0,0,29356,0.50,526,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
DEBUGV2,XG2hFdYhvqJ1EEwflzNp,0,True,,,2,r,False,False,False,,f,T_foil,3,,1728,DEBUGV2,1 (1885).jpg,0.0-12.0-10.0-0.2,0,True,False,0,False,False,False,False,True,False,True,8,7,8,,0,,,2,,,,0,,,,,images/1 (1885).jpg,Fnn,Fnn,,0,0,0,,DEBUGV2,,,initialTest_response,3,0,3,192,30215,0.51,585,image-keyboard-response,0,1,1,"tested only, in next trial, from last trial",,,,2562
DEBUGV2,XHXTR3RMUSMb1616Z8UN,,False,,,2,r,,,,,,T_nontarget,3,,1728,DEBUGV2,1 (995).jpg,0.0-8.0-2.0-0.12,0,True,True,0,,True,True,False,False,False,False,4,4,0,1,0,,,1,,,,,,,,,images/1 (995).jpg,A,A,,13,13,0,,DEBUGV2,,,initial_study,0,0,0,3,24823,0.42,247,image-keyboard-response,1,0,0,"studied only, not in trial",,,,2562
DEBUGV2,XMIwlI14nHABDOEcMgRf,,True,,,2,r,,,,,,T_nontarget,3,,1728,DEBUGV2,1 (285).jpg,0.0-9.0-2.0-0.6,0,True,True,0,,True,True,False,False,False,True,5,5,6,3,0,,,1,,,,,,,,,images/1 (285).jpg,Cn+1,Cn,,7,7,0,,DEBUGV2,,,initial_study,0,0,20,139,25975,0.44,317,image-keyboard-response,1,0,1,"studied only, in next trial",,,,2562
DEBUGV2,XTfuzUJvMpUJVHRqoodA,0,False,,,2,r,False,False,,,j,T_target,3,,1728,DEBUGV2,1 (930).jpg,0.0-8.0-10.0-0.9,0,False,True,0,False,True,True,False,True,True,False,4,4,False,,0,,,1,,,,0,,,,,images/1 (930).jpg,B,B,,20,20,0,,DEBUGV2,,,initialTest_response,10,10,0,0,25397,0.43,288,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
DEBUGV2,XUSplJAEn2X3VC9NhyDS,,,,,2,r,,,,,,,3,,1728,DEBUGV2,,0.0-5.0-4.0-0.0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:60px;"">+</div>",,,,,,,,DEBUGV2,,,fixation,,,,,21376,0.37,38,html-keyboard-response,,,,,,,,2562
DEBUGV2,XUdJAVZRF9chE4fDX1D0,0,True,,,2,r,False,,False,,f,T_foil,3,,1728,DEBUGV2,1 (1889).jpg,0.0-12.0-10.0-0.21,0,False,False,0,False,False,True,False,True,False,True,8,7,8,,0,,,2,,,,0,,,,,images/1 (1889).jpg,Cn,Cn,,0,11,0,,DEBUGV2,,,initialTest_response,22,0,22,0,30677,0.52,604,image-keyboard-response,1,0,1,"studied only, in next trial, from last trial",,,,2562
DEBUGV2,XVkH8zXLsvkyWPJL9MCq,,,,,2,r,,,,,,,3,,1728,DEBUGV2,,0.0-5.0-8.0-0.0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,Now judge if you have seen this pictures from the list you JUST studied before the digits,,,,,,,,DEBUGV2,,,prompt,,,,,21499,0.37,49,html-keyboard-response,,,,,,,,2562
DEBUGV2,XcHBoLcJ3hp9BnJGrcGX,,False,,,2,r,,,,,,T_target,3,,1728,DEBUGV2,1 (139).jpg,0.0-10.0-2.0-0.14,0,True,True,0,,True,True,False,True,True,False,6,6,0,7,0,,,1,,,,,,,,,images/1 (139).jpg,B,B,,15,15,0,,DEBUGV2,,,initial_study,15,15,0,319,27298,0.47,401,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
